5,1451
5,209
5,8747
5,3275
5,5261
5,5421
5,964
5,4892
5,9641
5,2570
5,5816
5,7589
5,2387
5,3675
5,2814
5,933
5,1083
5,6497
5,5727
5,9083
5,3134
5,4123
5,605
5,7456
5,1050
5,6027
5,10265
5,317
5,7082
5,7046
5,9084
5,8734
5,6726
5,5543
5,6976
5,4642
5,4624
5,7983
5,8980
5,9644
5,6848
5,7168
5,7070
5,2316
5,8583
5,2564
5,9556
5,2575
5,2788
5,3988
5,83
5,6191
5,1078
5,5800
5,2261
5,3329
5,2234
5,5140
5,809
5,6765
5,5244
5,791
5,1258
5,4347
5,7500
5,4088
5,4702
5,9552
5,7331
5,8286
5,5612
5,5232
5,5728
5,9247
5,3448
5,2035
5,8244
5,6133
5,5903
5,8737
5,10163
5,2094
5,4970
5,498
5,7758
5,8841
5,4906
5,2360
5,2649
5,4229
5,3409
5,2449
5,2835
5,5718
6,4787
6,2529
6,2880
6,7429
6,7068
6,3160
6,409
6,3021
6,216
6,9686
6,2794
6,1301
6,8165
6,6479
6,1322
6,1228
6,2063
6,4769
6,6355
6,7895
6,4059
6,7904
6,5985
6,6876
6,9142
6,3603
6,8683
6,3968
6,2721
6,7000
6,6841
6,8050
6,8193
6,3126
6,1344
6,258
6,721
6,5250
6,5166
6,10270
6,2233
6,8095
6,8595
6,4300
6,681
6,9490
6,6165
6,7201
6,7901
6,9754
6,9687
6,3717
6,1498
6,9385
6,4079
6,9201
6,6801
6,7261
6,943
6,778
6,9589
6,56
6,6345
6,1452
6,7088
6,1697
6,524
6,4235
6,4251
6,3542
6,2607
6,8019
6,9698
6,8381
6,344
6,179
6,7171
6,8213
6,5878
6,4946
6,4669
6,8317
6,2830
6,6917
6,9995
6,2478
6,7608
6,1848
6,7114
6,495
6,197
6,6628
6,2377
6,5484
6,9821
6,6105
6,9456
6,5998
6,2976
6,8043
6,4911
6,1359
6,116
6,385
6,8581
6,8905
6,9296
6,9224
6,5651
6,5577
6,2412
6,5695
6,4359
6,3806
6,7814
6,9408
6,4005
6,4557
6,9688
6,5275
6,1708
6,1846
6,8070
6,7070
6,56
6,1880
6,4465
6,2888
6,9399
6,5055
6,6791
6,4741
6,8566
6,2324
6,7254
6,7983
6,3413
6,2570
6,2197
6,3674
6,7690
6,8335
6,6417
6,1364
6,9785
6,10100
6,6680
6,768
7,7857
7,8833
7,2310
8,9735
8,9975
8,6434
8,6933
8,5427
8,8171
8,3481
8,9893
8,2067
8,5746
8,2389
8,6674
8,10300
8,6868
8,2797
8,6114
8,2077
8,564
8,3768
8,560
8,4870
8,10226
8,6153
8,5868
8,7566
8,1854
8,6788
8,6927
8,4952
8,10183
8,2428
8,5454
8,131
8,4436
8,5111
8,395
8,6197
9,1757
9,1898
9,1312
9,3972
9,6364
9,4154
9,8332
9,4512
9,6778
9,5219
9,3590
9,5963
9,2790
9,672
9,8649
9,9919
9,4195
9,3590
9,7435
9,928
9,9758
9,8581
9,4843
9,5657
9,1727
9,6570
9,1443
9,167
9,10073
9,4417
9,7485
9,5280
9,8652
9,3801
9,6320
9,9094
9,9978
9,3808
9,3303
9,78
9,10179
9,5768
9,779
9,7996
9,3652
9,4623
9,7817
9,4873
9,8326
9,9867
9,3201
9,7620
9,243
9,9680
9,3735
9,4307
9,8430
9,8035
9,2567
9,8860
9,414
9,7824
9,3789
9,6529
9,4029
9,2065
9,4995
9,3126
9,1633
9,5477
9,1418
9,155
9,5031
9,4097
9,9116
9,638
9,8059
9,10222
9,9756
9,6646
9,1452
9,3766
9,3330
9,65
9,1448
9,3283
9,8871
9,10228
9,6257
9,9607
9,5952
9,1772
9,4497
9,3407
9,5020
9,6869
9,6764
9,7584
9,535
9,5004
9,3970
9,4340
9,5834
9,9807
9,2728
9,3934
9,7077
9,8551
9,1328
9,4958
9,7109
9,6341
9,9657
9,4439
9,1554
9,5407
9,9351
9,451
9,9677
9,7014
9,7697
9,8188
9,6513
9,9994
9,3087
9,9446
9,3860
9,2270
9,1842
9,3870
9,5072
9,7576
9,3261
9,9576
9,5810
9,6880
9,1656
9,10025
9,1377
9,2025
9,8128
9,4022
9,7933
9,3932
9,6686
9,389
9,7621
9,1600
9,5840
9,2911
9,3156
9,1894
9,1891
9,5376
9,1010
9,2981
9,3147
9,2128
9,2226
9,9962
9,2142
9,1132
9,6577
9,1539
9,1131
9,2293
9,3522
9,1414
9,5024
9,8399
9,8471
9,906
9,9957
9,7505
9,6249
9,5915
9,5368
9,6014
9,7498
9,1944
9,6305
9,607
9,496
9,3613
9,1975
9,4238
9,8353
9,2460
9,10112
9,7352
9,6506
9,3523
9,5782
9,1586
9,24
9,1845
9,130
9,5413
9,3744
9,7036
9,2172
9,5210
9,2939
9,9495
9,9111
9,8337
9,3523
9,4253
9,6851
9,1183
9,4990
9,2280
9,8623
9,6518
9,449
9,10223
9,2347
9,1965
9,5786
9,1288
9,2289
9,452
9,8915
9,8459
9,291
9,123
9,10266
9,5664
9,2266
9,158
9,6639
9,1810
9,7926
9,6226
9,5940
9,7813
9,6774
9,5810
9,10108
9,3050
9,4057
9,9564
9,2524
9,8584
9,6293
9,2969
9,3581
9,1247
9,3575
9,5692
9,9180
9,1615
9,2517
9,5326
9,3535
9,9756
9,7451
9,6338
9,7413
9,3198
9,2682
9,7216
9,6366
9,992
9,4680
9,4814
9,8931
9,3018
9,7490
9,7067
9,6200
9,9260
9,3700
9,5772
9,6334
9,7080
9,9173
9,9739
9,5904
9,6766
9,3487
9,194
9,6285
9,3389
9,3602
9,112
9,3417
9,9266
9,8035
9,2917
9,5668
9,1950
9,9280
9,1073
9,9772
9,625
9,6783
9,8038
9,4788
9,6802
9,1958
9,1591
9,8363
9,1167
9,5218
9,917
9,5448
9,2098
9,781
9,6952
9,9688
9,1768
9,6778
9,1256
9,8728
9,4096
9,6935
9,3360
9,8239
10,9771
10,4042
10,483
10,7016
10,4138
10,6899
10,4486
10,1950
10,9676
10,2548
10,3447
10,6533
10,8089
10,8293
10,7861
10,3925
10,5771
10,9410
10,7966
10,4218
10,8939
10,9220
10,3750
10,5762
10,913
10,1959
10,1322
10,866
10,10172
10,8537
10,6803
10,10150
10,8234
10,1146
10,4528
10,10048
10,10008
10,1868
10,7517
10,2840
10,5893
10,2879
10,6559
10,2392
10,7946
10,1300
10,6296
10,7484
10,1703
10,4383
10,612
10,2975
10,8824
10,3248
10,9169
10,3316
10,6256
10,7414
10,7634
10,8061
10,9254
10,4853
10,4355
10,1997
10,1456
10,8780
10,4692
10,769
10,4508
10,4146
10,9232
10,5763
10,8714
10,6030
10,10020
10,8208
10,6837
10,4507
10,9765
10,5411
10,7131
10,2923
10,7569
10,10197
10,6708
10,1545
10,2403
10,9751
10,1347
10,3853
10,2313
10,10036
10,8350
10,2507
10,5870
10,7688
10,9492
10,9189
10,9429
10,287
10,9880
10,2766
10,4189
10,508
10,425
10,2533
10,5410
10,1785
10,6530
10,303
10,9102
10,9530
10,2454
10,7812
10,1757
10,468
10,6404
10,6333
10,5499
10,1834
10,4787
10,8923
10,293
10,687
10,854
10,7235
10,5809
10,9468
10,5852
10,4061
10,8565
10,4040
10,9177
10,10309
10,9637
10,2309
10,2169
10,4609
10,8912
10,4702
10,6370
10,1331
10,10124
10,9339
10,4472
10,885
10,252
10,6772
10,9207
10,5013
10,2869
10,5004
10,8532
10,6602
10,625
10,723
10,6318
10,9513
10,7160
10,2875
10,1931
10,190
10,6399
10,6939
10,5008
10,9249
10,3278
10,9035
11,7900
11,3434
11,5418
12,4067
12,2193
12,2699
12,7263
12,3539
12,1112
12,3345
12,8318
12,2857
12,9652
12,3473
12,5839
12,1151
12,2190
12,5280
12,2761
12,1029
12,2583
12,6553
12,8932
12,2502
12,9433
12,5186
12,8768
12,5310
12,4817
12,3926
12,9360
12,2555
12,5942
12,1358
12,7413
12,4592
12,8282
12,8284
12,9204
12,8713
12,4470
12,2609
12,4982
12,150
12,4855
12,3123
12,2969
12,827
12,1476
12,7886
12,1316
12,9559
12,686
12,9819
12,1122
12,4537
12,3613
12,7192
12,5654
12,2154
12,5082
12,155
12,4156
12,795
12,6297
12,7995
12,1372
12,2512
12,774
12,2082
12,4238
12,412
12,9051
12,3969
12,6907
12,9279
12,2490
12,7521
12,8124
12,7999
12,1466
12,10104
12,10186
12,3905
12,10173
12,8794
12,7360
12,2060
12,7557
12,1312
12,7579
12,4219
12,680
12,7408
12,3940
12,303
12,5841
12,7311
12,4194
12,9080
12,2455
12,2661
12,4128
12,5581
12,6666
12,4257
12,9547
12,7849
12,8255
12,10017
12,5513
12,982
12,1271
12,9623
12,5343
12,327
12,5505
12,1268
12,5526
12,910
12,4952
12,8710
12,4054
12,2895
12,6042
12,726
12,6420
12,8856
12,3376
12,4665
12,9674
12,10227
12,4106
12,2824
12,5326
12,4788
12,5432
12,1285
12,7194
12,166
12,5898
12,3604
12,5941
12,1566
12,7706
12,5697
12,8169
12,1351
12,7796
12,2259
12,10103
12,9133
12,185
12,7320
12,8803
12,2678
12,2697
12,5208
12,4723
12,9276
12,9029
12,1209
13,1959
13,6592
13,3659
13,4581
13,5896
13,45
13,6177
13,7428
13,1761
13,7966
13,6730
13,4828
13,1446
13,3695
13,2442
13,4129
13,4702
13,3954
13,3405
13,6886
13,9600
13,2991
13,1546
13,5065
13,5381
13,9528
13,8102
13,8277
13,9337
13,9786
13,7316
13,3743
13,9762
13,7956
13,6889
13,6053
13,1063
13,3138
13,8984
13,3389
13,1349
13,9402
13,4047
13,1590
13,4855
13,1444
13,1770
13,4449
13,2154
13,2922
13,8912
13,4910
13,5891
13,3252
13,394
13,7507
13,9286
13,3981
13,6876
13,9701
13,9162
13,3274
13,2330
13,4432
13,1969
13,4265
13,5471
13,721
13,7428
13,7959
13,7406
13,2993
13,3251
13,6853
13,896
13,1611
13,2486
13,5548
13,8040
13,1988
13,4963
13,778
13,80
13,5129
13,7264
13,4797
13,9035
13,1842
13,9560
13,7001
13,8381
13,9708
13,693
13,5537
13,4191
13,5988
13,6680
13,9160
13,6983
14,6173
14,4909
14,5906
14,8497
14,5710
14,8081
14,5420
14,4292
14,6971
14,10061
14,6770
14,9210
14,5514
14,234
14,9260
14,2972
14,7551
14,1255
14,3952
14,3761
14,1953
14,5049
14,537
14,2812
14,6896
14,1695
14,7014
14,8205
14,8702
14,10144
14,4497
14,7484
14,8500
14,4555
14,2474
14,9139
14,9435
14,6173
14,4245
14,25
14,6763
14,377
14,6577
14,10014
14,2647
14,2782
14,9290
14,1969
14,8348
14,281
14,456
14,105
14,9646
14,7850
14,2900
14,1067
14,10138
14,1010
14,7734
14,3893
14,438
14,425
14,1659
14,1280
14,1289
14,9177
14,2152
14,2640
14,427
14,9177
14,7159
14,1479
14,9517
14,2245
14,2965
14,9409
14,9385
14,7343
14,6729
14,8250
14,5004
14,2143
14,327
14,6937
14,7162
14,6627
14,1972
14,2778
14,4739
14,1139
14,7182
14,2583
14,7452
14,9383
14,9790
14,7024
14,676
14,4946
14,7814
14,4005
14,1311
14,3435
14,3622
14,2334
14,4460
14,4690
14,433
14,6104
14,7662
14,6164
14,5009
14,2586
14,1689
14,8757
14,7795
14,4560
14,1958
14,7848
14,9975
14,3996
14,4202
14,3738
14,2859
14,1556
14,4906
14,1270
14,6045
14,390
14,5051
14,9176
14,1220
14,7770
14,4757
14,3415
14,7302
14,3184
14,4023
14,6513
14,9417
14,6021
14,3855
14,6146
14,3569
14,1226
14,4243
14,7800
14,2328
14,6495
14,8922
14,6735
14,2952
14,7549
14,9754
14,9441
14,4853
14,4571
14,8625
14,617
14,1020
14,843
14,6843
14,7958
14,6909
14,7175
14,9109
14,4451
14,4610
14,8772
14,5232
14,3474
14,3497
14,1623
14,2341
14,7377
14,2064
14,9318
14,2220
14,7550
14,5367
14,7314
14,2335
14,731
14,10111
14,3898
14,6045
14,6401
14,5314
14,856
14,132
14,10050
14,2690
14,8374
14,6190
14,7775
14,8256
14,9766
14,4124
14,1511
14,9158
14,4279
14,415
14,8895
14,6850
14,6333
14,6066
14,6568
14,8927
14,5274
14,5717
14,9816
14,6344
14,7089
14,8779
14,432
14,2295
14,5322
15,10028
15,5701
15,7233
15,9483
15,7189
15,4418
15,4509
15,10311
15,7673
15,3534
15,3220
15,5292
15,1956
15,8807
15,6653
15,5568
15,4582
15,10070
15,9309
15,9679
15,8666
15,5135
15,2324
15,3918
15,19
15,4981
15,8693
15,4380
15,6199
15,1310
15,6530
15,4338
15,2833
15,5367
15,8922
15,6606
15,10049
15,7379
15,7709
15,8024
15,4125
15,579
15,1448
15,3913
15,4733
15,1639
15,8803
15,8559
15,2821
15,7329
15,10061
15,7
15,7492
15,6695
15,207
15,9732
15,4467
15,4980
15,1532
15,4386
15,4653
15,4248
15,8553
15,2518
15,8878
15,5097
15,4274
15,9290
15,283
15,4175
15,1211
15,3452
15,238
15,1872
15,6134
15,4102
15,9843
15,10292
15,2557
15,2940
15,6811
15,1837
15,63
15,6887
15,1009
15,8988
16,5535
16,3468
16,6239
16,500
16,8102
16,1438
16,8681
16,6434
16,10289
16,409
16,5234
16,6135
16,3807
16,7587
16,8060
16,2599
16,7600
16,394
16,560
16,10000
16,6981
16,3288
16,1107
16,552
16,4595
16,7121
16,2067
16,4762
16,8249
16,3088
16,3099
16,3772
16,8368
16,3445
16,8253
16,3089
16,7896
16,1345
16,6677
16,4283
16,47
16,176
16,5015
16,1103
16,4819
16,877
16,5014
16,1261
16,964
16,6735
16,7065
16,9178
16,5979
16,8682
16,2263
16,2485
16,6274
16,1133
16,7127
16,3020
16,2031
16,9714
16,1443
16,7915
16,3693
16,1552
16,324
16,9010
16,635
16,8396
16,4434
16,1450
16,5946
16,8568
16,9159
16,10268
16,5698
16,7921
16,4537
16,7380
16,4007
16,7907
16,5965
16,4288
16,6116
16,5290
16,7837
16,2362
16,9646
16,581
16,5279
16,3309
16,2722
16,2336
16,1223
16,9676
16,4897
16,4147
16,222
16,5600
16,8805
16,1366
16,10228
16,9601
16,4820
16,5035
16,6739
16,5718
16,9385
16,9576
16,6908
16,1901
16,9624
16,6431
16,3037
16,5980
16,6094
16,1006
16,4077
16,6326
16,9604
16,4727
16,8100
16,9603
16,9158
16,10115
16,5401
16,5448
16,5920
16,3776
17,5
17,7814
17,9917
17,5830
17,6791
18,8097
18,1661
18,8446
18,5527
18,7476
18,688
18,4032
18,6315
18,1850
18,2616
18,5663
18,1807
18,5464
18,7919
18,9504
18,5668
18,2474
18,1614
18,5276
18,4198
18,8612
18,9639
18,6054
18,738
19,47
19,5548
19,5669
19,5986
19,5192
19,5404
19,3386
19,7687
19,5978
19,7737
19,4122
19,3515
19,9482
19,6335
19,6445
19,9138
19,8609
19,2169
20,5745
20,4905
20,7196
20,9623
20,260
20,9917
20,9832
20,9916
20,6887
20,937
21,3198
21,9783
21,7979
21,6943
21,52
21,8072
21,521
21,568
21,7726
21,4963
21,5175
21,5620
21,9466
21,6603
21,8949
21,713
21,9232
21,3019
21,3635
21,8387
21,9002
21,8328
21,7949
22,2845
22,1641
22,8295
22,4954
22,9293
22,1062
22,3853
22,8728
22,2556
22,3493
22,5490
22,9933
22,1163
22,9971
22,7573
22,8306
22,9179
22,9132
22,7483
22,9443
22,1390
22,8824
22,3377
22,4484
22,4864
22,2228
22,5446
22,2744
22,2093
22,10248
22,853
22,9679
22,7580
22,6658
22,8411
22,9092
22,7764
22,2755
22,9645
22,1712
22,4441
22,3806
22,2125
22,6963
22,3774
22,6158
22,3393
22,6049
22,8768
22,2632
22,4908
22,9737
22,7073
22,5580
22,6960
22,3060
22,7706
22,9793
23,6682
23,3985
23,9050
23,1889
23,2616
23,5353
23,264
23,6921
23,2475
23,1521
23,2978
23,1071
23,6692
24,537
24,1036
24,7626
24,6549
24,3919
24,8097
24,343
24,7544
24,5009
24,275
24,7538
24,1581
24,4368
24,7725
24,9101
24,3030
24,6928
24,3392
24,6159
24,3289
24,1221
24,5935
24,312
24,10056
24,9905
24,384
24,6461
24,4064
24,5554
24,5712
24,3759
24,5528
24,10272
24,7788
24,8551
24,9733
24,2713
24,5389
24,7574
24,8962
24,9198
24,2273
24,7807
24,7226
24,299
24,2092
24,9974
25,6375
25,8765
25,5684
25,2352
25,4009
25,7186
25,8411
25,5906
25,3654
25,5368
25,2027
25,10082
25,2852
25,3791
25,112
25,6816
25,5460
25,6229
25,2467
25,6043
25,1946
25,2243
25,75
25,57
25,5026
25,9273
25,8480
25,4866
25,3807
25,5696
25,1559
25,363
25,5261
25,9245
25,915
25,5651
25,2661
25,8835
25,8323
25,3012
25,1564
25,3542
25,5647
25,3687
25,4248
25,3646
25,8880
25,10226
25,717
25,7274
25,3483
25,8741
25,10185
25,5927
25,9270
25,1667
25,2458
25,3355
25,7059
25,2013
25,4063
25,8365
25,10264
25,8333
25,4061
25,9083
25,3156
25,4837
25,8520
25,307
25,1025
25,6839
25,2891
25,6143
25,2044
25,1672
25,1907
25,6342
25,3426
25,2970
25,9315
25,5802
25,8906
25,7184
25,9601
25,4137
25,5609
25,6948
25,7706
25,2018
25,5242
25,1826
25,5430
25,9236
25,2279
25,4018
25,8941
25,4787
25,3652
25,6310
25,10051
25,8882
25,9533
25,5750
25,7403
25,3975
25,4310
25,1924
25,743
25,1827
25,7908
25,2950
25,2694
25,4321
25,3124
25,607
25,3543
25,6969
25,6968
25,5779
25,3449
25,7625
25,9921
25,139
25,2251
25,9551
25,507
25,7797
25,2287
25,7253
25,7485
25,6238
25,6589
25,2461
25,3091
25,675
25,10123
25,1631
25,4358
25,5245
25,5972
25,8829
25,4146
25,8228
25,7358
25,1986
25,6059
25,6476
25,4712
25,2970
25,5458
25,1523
25,6610
25,1975
25,8515
25,4230
25,4601
25,9916
25,2910
25,8211
25,6296
25,5291
25,3054
25,2884
25,9405
25,7072
25,9391
25,7661
25,5639
25,10051
25,481
25,8343
25,8714
25,2190
25,7142
25,1188
25,510
25,4963
25,8308
25,1191
25,8728
25,6202
25,8501
25,26
25,1596
25,9085
25,7935
25,4657
25,7499
25,4733
25,799
25,4638
25,3733
25,2156
25,8277
25,5772
25,1579
25,2207
25,4888
25,4346
25,2789
25,7264
25,1150
25,9042
25,8699
25,2034
25,4736
25,2811
25,4189
25,7141
25,3685
25,4926
25,981
25,7533
25,8298
25,7042
25,664
25,7266
25,8265
25,1576
25,262
25,8816
25,8971
25,6392
25,5828
25,4
25,9658
25,1712
25,10259
25,10225
25,4209
25,9666
25,3870
25,2122
25,1213
25,9448
25,4629
25,2543
25,1169
25,5395
26,3567
26,4961
26,5994
26,3501
26,6257
26,3717
26,515
26,3857
27,4827
27,5252
27,3963
27,7471
27,10191
27,7415
27,7783
27,450
27,5293
27,7417
27,3233
27,3776
27,1247
27,5033
27,97
27,6613
27,240
27,1718
27,5885
27,6494
27,3383
27,2488
27,8428
27,8787
27,8770
27,2049
27,1780
27,7604
27,895
27,151
27,9253
27,4812
27,6223
27,8467
27,9269
27,8142
27,8793
27,10301
27,3106
27,5269
27,6308
27,2942
27,5428
27,4068
27,7508
27,3005
27,6066
27,6558
27,10190
27,3187
27,2681
27,3920
27,3529
27,7349
27,6853
27,2601
27,9046
27,10269
27,6928
27,1779
27,3196
27,1169
27,1647
27,3824
27,10218
27,4801
27,131
27,6313
27,2359
27,2373
27,2605
27,8736
27,3733
27,459
27,9581
27,5754
27,6888
27,8461
27,6921
27,280
27,2279
27,1207
27,1304
27,9456
27,4886
27,2094
27,972
27,10289
27,2396
27,1977
27,6420
27,1846
27,52
27,3706
27,2563
27,8327
27,783
27,1881
27,7072
27,6145
27,7436
27,202
27,2307
27,537
27,330
27,6535
27,3067
27,6035
27,4172
27,26
27,9683
27,6712
27,107
27,300
27,8091
27,6589
27,8361
27,7377
27,5094
27,3090
27,1141
27,6754
27,1897
27,2765
27,1734
27,1346
27,2846
27,8023
27,5705
27,6075
27,4941
27,2563
27,9062
27,6295
27,4027
27,1646
27,8640
27,2309
27,741
27,6022
27,153
27,2883
27,4822
27,8802
27,5017
27,1990
27,2633
27,6573
27,1973
27,2367
27,6766
27,118
27,9118
27,6774
27,7913
27,8341
27,8852
27,6022
27,9441
27,942
27,8724
27,1253
27,320
27,9687
27,7449
27,10062
27,7974
27,8710
27,4147
27,8559
27,5813
27,6040
27,8410
27,6448
27,1989
27,7802
27,4815
27,3364
27,2451
27,5984
27,6171
27,1824
27,10274
27,6708
27,235
27,3367
27,8538
27,10253
27,9477
27,2042
27,3267
27,6570
27,2885
27,5800
27,10040
27,4451
27,2492
27,6443
27,4249
27,8563
27,2882
27,3943
27,4683
27,1658
27,4203
27,3465
27,3411
27,2418
27,3715
27,3421
27,5984
27,8565
27,2781
27,4469
27,3813
27,1782
27,7045
27,6278
27,9079
27,2757
27,1404
27,2328
27,1634
27,2993
27,4760
27,10082
27,8649
27,6584
27,9161
27,9004
27,3483
27,5565
27,4242
27,4386
27,1271
27,2181
27,2559
27,149
27,6931
27,4063
27,9386
27,915
27,3006
27,8488
27,7315
27,4522
27,3505
27,106
27,1825
27,3734
27,7724
27,5418
27,9275
27,7599
27,8251
27,1389
27,3574
27,6018
27,5371
27,5521
27,7795
27,5011
27,4116
27,6993
28,344
28,6705
28,3386
28,3009
28,1799
28,7857
28,4384
28,712
28,1727
28,8999
28,6292
28,4249
28,7504
28,8069
28,1996
28,4409
28,3316
28,3442
28,4346
28,1581
28,217
28,7539
28,3613
28,8608
28,4157
28,7108
28,1115
28,4628
28,3395
28,9750
28,9677
28,8451
28,4955
28,7015
28,7471
28,827
28,3422
28,2094
28,2745
28,3041
28,8243
28,5124
28,2916
28,3046
28,6192
28,5532
28,2992
28,8013
28,6423
28,2852
28,9061
28,8690
28,901
28,8179
28,5268
28,8630
28,8141
28,10191
28,6298
28,6002
28,7230
28,4448
28,3165
28,437
28,5123
28,5157
28,5808
28,9727
28,94
28,9704
28,4384
28,2161
28,8042
28,1432
28,908
28,5416
28,5765
28,8996
28,8330
28,4557
28,8399
28,6440
28,7947
28,7891
28,3944
28,5676
28,2518
28,3708
28,7864
28,60
28,6136
28,3430
28,8029
28,3756
28,2069
28,7405
28,3863
28,4977
28,5979
29,6429
29,9408
29,10109
29,3937
29,9103
30,3298
30,2503
30,4043
30,8742
30,6500
30,3141
30,3844
30,407
31,4636
31,1835
31,213
31,8008
31,6932
31,246
32,637
32,6297
32,9929
32,3161
32,3391
32,5133
32,1943
32,9207
32,8934
32,4441
32,4472
32,8749
32,1607
32,2900
32,7252
32,758
32,6590
32,7810
32,893
32,8978
32,9008
32,2552
32,8408
32,2667
32,7835
32,3072
32,9547
32,6000
32,10103
32,2852
32,8178
32,8433
32,4368
32,3764
32,4718
32,2099
32,7871
32,2535
32,10062
32,7791
32,9796
32,297
32,1505
32,7190
32,4019
32,2782
